Year,Units,Bundesland,Kreis,GeoCode,Value
2001,1 000 eur,,"chemnitz, stadt",code14511,23.7
2002,1 000 eur,,"chemnitz, stadt",code14511,24.5
2003,1 000 eur,,"chemnitz, stadt",code14511,24.9
2004,1 000 eur,,"chemnitz, stadt",code14511,25.3
2005,1 000 eur,,"chemnitz, stadt",code14511,25.8
2006,1 000 eur,,"chemnitz, stadt",code14511,27.5
2007,1 000 eur,,"chemnitz, stadt",code14511,29.0
2008,1 000 eur,,"chemnitz, stadt",code14511,28.2
2009,1 000 eur,,"chemnitz, stadt",code14511,27.4
2010,1 000 eur,,"chemnitz, stadt",code14511,28.4
2011,1 000 eur,,"chemnitz, stadt",code14511,30.0
2012,1 000 eur,,"chemnitz, stadt",code14511,30.6
2013,1 000 eur,,"chemnitz, stadt",code14511,31.3
2014,1 000 eur,,"chemnitz, stadt",code14511,32.2
2015,1 000 eur,,"chemnitz, stadt",code14511,32.7
2016,1 000 eur,,"chemnitz, stadt",code14511,34.0
2017,1 000 eur,,"chemnitz, stadt",code14511,35.0
2000,1 000 eur,,erzgebirgskreis,code14521,12.8
2001,1 000 eur,,erzgebirgskreis,code14521,13.2
2002,1 000 eur,,erzgebirgskreis,code14521,14.2
2003,1 000 eur,,erzgebirgskreis,code14521,14.5
2004,1 000 eur,,erzgebirgskreis,code14521,15.1
2005,1 000 eur,,erzgebirgskreis,code14521,15.4
2006,1 000 eur,,erzgebirgskreis,code14521,16.1
2007,1 000 eur,,erzgebirgskreis,code14521,16.6
2008,1 000 eur,,erzgebirgskreis,code14521,17.1
2009,1 000 eur,,erzgebirgskreis,code14521,16.5
2010,1 000 eur,,erzgebirgskreis,code14521,17.8
2011,1 000 eur,,erzgebirgskreis,code14521,18.7
2012,1 000 eur,,erzgebirgskreis,code14521,19.5
2013,1 000 eur,,erzgebirgskreis,code14521,19.8
2014,1 000 eur,,erzgebirgskreis,code14521,20.8
2015,1 000 eur,,erzgebirgskreis,code14521,21.4
2016,1 000 eur,,erzgebirgskreis,code14521,22.4
2017,1 000 eur,,erzgebirgskreis,code14521,23.4
2000,1 000 eur,,mittelsachsen,code14522,14.7
2001,1 000 eur,,mittelsachsen,code14522,15.2
2002,1 000 eur,,mittelsachsen,code14522,16.1
2003,1 000 eur,,mittelsachsen,code14522,16.8
2004,1 000 eur,,mittelsachsen,code14522,17.5
2005,1 000 eur,,mittelsachsen,code14522,18.0
2006,1 000 eur,,mittelsachsen,code14522,20.1
2007,1 000 eur,,mittelsachsen,code14522,21.4
2008,1 000 eur,,mittelsachsen,code14522,22.8
2009,1 000 eur,,mittelsachsen,code14522,21.2
2010,1 000 eur,,mittelsachsen,code14522,22.9
2011,1 000 eur,,mittelsachsen,code14522,23.8
2012,1 000 eur,,mittelsachsen,code14522,23.3
2013,1 000 eur,,mittelsachsen,code14522,23.4
2014,1 000 eur,,mittelsachsen,code14522,24.6
2015,1 000 eur,,mittelsachsen,code14522,25.1
2016,1 000 eur,,mittelsachsen,code14522,26.5
2017,1 000 eur,,mittelsachsen,code14522,27.0
2000,1 000 eur,,vogtlandkreis,code14523,15.5
2001,1 000 eur,,vogtlandkreis,code14523,15.2
2002,1 000 eur,,vogtlandkreis,code14523,15.9
2003,1 000 eur,,vogtlandkreis,code14523,16.3
2004,1 000 eur,,vogtlandkreis,code14523,17.0
2005,1 000 eur,,vogtlandkreis,code14523,16.8
2006,1 000 eur,,vogtlandkreis,code14523,17.9
2007,1 000 eur,,vogtlandkreis,code14523,18.8
2008,1 000 eur,,vogtlandkreis,code14523,19.4
2009,1 000 eur,,vogtlandkreis,code14523,19.0
2010,1 000 eur,,vogtlandkreis,code14523,19.8
2011,1 000 eur,,vogtlandkreis,code14523,20.8
2012,1 000 eur,,vogtlandkreis,code14523,21.4
2013,1 000 eur,,vogtlandkreis,code14523,21.9
2014,1 000 eur,,vogtlandkreis,code14523,22.7
2015,1 000 eur,,vogtlandkreis,code14523,23.5
2016,1 000 eur,,vogtlandkreis,code14523,24.2
2017,1 000 eur,,vogtlandkreis,code14523,25.0
2000,1 000 eur,,zwickau,code14524,17.0
2001,1 000 eur,,zwickau,code14524,18.0
2002,1 000 eur,,zwickau,code14524,18.2
2003,1 000 eur,,zwickau,code14524,18.5
2004,1 000 eur,,zwickau,code14524,19.2
2005,1 000 eur,,zwickau,code14524,19.0
2006,1 000 eur,,zwickau,code14524,19.7
2007,1 000 eur,,zwickau,code14524,21.3
2008,1 000 eur,,zwickau,code14524,21.5
2009,1 000 eur,,zwickau,code14524,21.2
2010,1 000 eur,,zwickau,code14524,22.5
2011,1 000 eur,,zwickau,code14524,24.1
2012,1 000 eur,,zwickau,code14524,24.6
2013,1 000 eur,,zwickau,code14524,25.1
2014,1 000 eur,,zwickau,code14524,27.3
2015,1 000 eur,,zwickau,code14524,28.8
2016,1 000 eur,,zwickau,code14524,30.0
2017,1 000 eur,,zwickau,code14524,31.4
2000,1 000 eur,,"dresden, stadt",code14612,26.2
2001,1 000 eur,,"dresden, stadt",code14612,28.1
2002,1 000 eur,,"dresden, stadt",code14612,30.1
2003,1 000 eur,,"dresden, stadt",code14612,31.9
2004,1 000 eur,,"dresden, stadt",code14612,33.3
2005,1 000 eur,,"dresden, stadt",code14612,32.2
2006,1 000 eur,,"dresden, stadt",code14612,32.7
2007,1 000 eur,,"dresden, stadt",code14612,33.5
2008,1 000 eur,,"dresden, stadt",code14612,32.6
2009,1 000 eur,,"dresden, stadt",code14612,31.2
2010,1 000 eur,,"dresden, stadt",code14612,32.3
2011,1 000 eur,,"dresden, stadt",code14612,32.1
2012,1 000 eur,,"dresden, stadt",code14612,32.2
2013,1 000 eur,,"dresden, stadt",code14612,33.3
2014,1 000 eur,,"dresden, stadt",code14612,34.5
2015,1 000 eur,,"dresden, stadt",code14612,37.5
2016,1 000 eur,,"dresden, stadt",code14612,38.1
2017,1 000 eur,,"dresden, stadt",code14612,39.1
2000,1 000 eur,,bautzen,code14625,14.7
2001,1 000 eur,,bautzen,code14625,15.2
2002,1 000 eur,,bautzen,code14625,15.6
2003,1 000 eur,,bautzen,code14625,16.0
2004,1 000 eur,,bautzen,code14625,16.1
2005,1 000 eur,,bautzen,code14625,16.9
2006,1 000 eur,,bautzen,code14625,17.6
2007,1 000 eur,,bautzen,code14625,18.7
2008,1 000 eur,,bautzen,code14625,19.1
2009,1 000 eur,,bautzen,code14625,19.1
2010,1 000 eur,,bautzen,code14625,19.6
2011,1 000 eur,,bautzen,code14625,21.3
2012,1 000 eur,,bautzen,code14625,21.4
2013,1 000 eur,,bautzen,code14625,22.2
2014,1 000 eur,,bautzen,code14625,23.3
2015,1 000 eur,,bautzen,code14625,24.0
2016,1 000 eur,,bautzen,code14625,24.8
2017,1 000 eur,,bautzen,code14625,26.0
2000,1 000 eur,,görlitz,code14626,12.5
2001,1 000 eur,,görlitz,code14626,13.0
2002,1 000 eur,,görlitz,code14626,14.0
2003,1 000 eur,,görlitz,code14626,14.3
2004,1 000 eur,,görlitz,code14626,15.0
2005,1 000 eur,,görlitz,code14626,15.4
2006,1 000 eur,,görlitz,code14626,16.3
2007,1 000 eur,,görlitz,code14626,18.5
2008,1 000 eur,,görlitz,code14626,18.9
2009,1 000 eur,,görlitz,code14626,19.3
2010,1 000 eur,,görlitz,code14626,20.3
2011,1 000 eur,,görlitz,code14626,21.3
2012,1 000 eur,,görlitz,code14626,22.3
2013,1 000 eur,,görlitz,code14626,23.0
2014,1 000 eur,,görlitz,code14626,24.0
2015,1 000 eur,,görlitz,code14626,24.6
2016,1 000 eur,,görlitz,code14626,25.4
2017,1 000 eur,,görlitz,code14626,26.0
2000,1 000 eur,,meißen,code14627,16.0
2001,1 000 eur,,meißen,code14627,16.7
2002,1 000 eur,,meißen,code14627,17.0
2003,1 000 eur,,meißen,code14627,16.9
2004,1 000 eur,,meißen,code14627,17.5
2005,1 000 eur,,meißen,code14627,17.9
2006,1 000 eur,,meißen,code14627,19.1
2007,1 000 eur,,meißen,code14627,19.9
2008,1 000 eur,,meißen,code14627,20.9
2009,1 000 eur,,meißen,code14627,19.9
2010,1 000 eur,,meißen,code14627,21.3
2011,1 000 eur,,meißen,code14627,22.7
2012,1 000 eur,,meißen,code14627,23.4
2013,1 000 eur,,meißen,code14627,23.9
2014,1 000 eur,,meißen,code14627,25.2
2015,1 000 eur,,meißen,code14627,26.0
2016,1 000 eur,,meißen,code14627,27.4
2017,1 000 eur,,meißen,code14627,28.3
2000,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,13.2
2001,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,13.4
2002,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,14.1
2003,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,14.6
2004,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,14.9
2005,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,14.8
2006,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,15.1
2007,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,16.0
2008,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,16.8
2009,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,16.6
2010,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,17.0
2011,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,18.2
2012,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,18.8
2013,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,19.5
2014,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,20.8
2015,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,21.4
2016,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,22.1
2017,1 000 eur,,sächsische schweiz-osterzgebirge,code14628,23.0
2000,1 000 eur,,"leipzig, stadt",code14713,22.6
2001,1 000 eur,,"leipzig, stadt",code14713,23.6
2002,1 000 eur,,"leipzig, stadt",code14713,24.4
2003,1 000 eur,,"leipzig, stadt",code14713,24.7
2004,1 000 eur,,"leipzig, stadt",code14713,25.0
2005,1 000 eur,,"leipzig, stadt",code14713,25.2
2006,1 000 eur,,"leipzig, stadt",code14713,27.1
2007,1 000 eur,,"leipzig, stadt",code14713,28.1
2008,1 000 eur,,"leipzig, stadt",code14713,28.1
2009,1 000 eur,,"leipzig, stadt",code14713,27.7
2010,1 000 eur,,"leipzig, stadt",code14713,28.9
2011,1 000 eur,,"leipzig, stadt",code14713,31.3
2012,1 000 eur,,"leipzig, stadt",code14713,32.3
2013,1 000 eur,,"leipzig, stadt",code14713,33.0
2014,1 000 eur,,"leipzig, stadt",code14713,34.4
2015,1 000 eur,,"leipzig, stadt",code14713,34.9
2016,1 000 eur,,"leipzig, stadt",code14713,35.1
2017,1 000 eur,,"leipzig, stadt",code14713,35.9
2000,1 000 eur,,leipzig,code14729,13.2
2001,1 000 eur,,leipzig,code14729,13.7
2002,1 000 eur,,leipzig,code14729,14.6
2003,1 000 eur,,leipzig,code14729,15.0
2004,1 000 eur,,leipzig,code14729,15.7
2005,1 000 eur,,leipzig,code14729,15.8
2006,1 000 eur,,leipzig,code14729,17.1
2007,1 000 eur,,leipzig,code14729,18.2
2008,1 000 eur,,leipzig,code14729,19.3
2009,1 000 eur,,leipzig,code14729,19.2
2010,1 000 eur,,leipzig,code14729,20.0
2011,1 000 eur,,leipzig,code14729,20.7
2012,1 000 eur,,leipzig,code14729,21.4
2013,1 000 eur,,leipzig,code14729,22.1
2014,1 000 eur,,leipzig,code14729,23.3
2015,1 000 eur,,leipzig,code14729,23.4
2016,1 000 eur,,leipzig,code14729,25.4
2017,1 000 eur,,leipzig,code14729,25.9
2000,1 000 eur,,nordsachsen,code14730,16.4
2001,1 000 eur,,nordsachsen,code14730,16.7
2002,1 000 eur,,nordsachsen,code14730,17.1
2003,1 000 eur,,nordsachsen,code14730,17.4
2004,1 000 eur,,nordsachsen,code14730,18.0
2005,1 000 eur,,nordsachsen,code14730,17.7
2006,1 000 eur,,nordsachsen,code14730,18.2
2007,1 000 eur,,nordsachsen,code14730,19.3
2008,1 000 eur,,nordsachsen,code14730,20.8
2009,1 000 eur,,nordsachsen,code14730,20.7
2010,1 000 eur,,nordsachsen,code14730,21.7
2011,1 000 eur,,nordsachsen,code14730,22.4
2012,1 000 eur,,nordsachsen,code14730,22.9
2013,1 000 eur,,nordsachsen,code14730,23.5
2014,1 000 eur,,nordsachsen,code14730,24.2
2015,1 000 eur,,nordsachsen,code14730,25.4
2016,1 000 eur,,nordsachsen,code14730,26.6
2017,1 000 eur,,nordsachsen,code14730,27.4
2000,1 000 eur,,"dessau-roßlau, stadt",code15001,17.0
2001,1 000 eur,,"dessau-roßlau, stadt",code15001,18.0
2002,1 000 eur,,"dessau-roßlau, stadt",code15001,19.5
2003,1 000 eur,,"dessau-roßlau, stadt",code15001,19.3
2004,1 000 eur,,"dessau-roßlau, stadt",code15001,19.3
2005,1 000 eur,,"dessau-roßlau, stadt",code15001,20.3
2006,1 000 eur,,"dessau-roßlau, stadt",code15001,21.4
2007,1 000 eur,,"dessau-roßlau, stadt",code15001,21.9
2008,1 000 eur,,"dessau-roßlau, stadt",code15001,23.3
2009,1 000 eur,,"dessau-roßlau, stadt",code15001,23.9
2010,1 000 eur,,"dessau-roßlau, stadt",code15001,23.8
2011,1 000 eur,,"dessau-roßlau, stadt",code15001,25.4
2012,1 000 eur,,"dessau-roßlau, stadt",code15001,26.3
2013,1 000 eur,,"dessau-roßlau, stadt",code15001,26.5
2014,1 000 eur,,"dessau-roßlau, stadt",code15001,27.6
2015,1 000 eur,,"dessau-roßlau, stadt",code15001,28.5
2016,1 000 eur,,"dessau-roßlau, stadt",code15001,28.9
2017,1 000 eur,,"dessau-roßlau, stadt",code15001,30.5
2000,1 000 eur,,"halle (saale), stadt",code15002,20.9
2001,1 000 eur,,"halle (saale), stadt",code15002,21.7
2002,1 000 eur,,"halle (saale), stadt",code15002,23.1
2003,1 000 eur,,"halle (saale), stadt",code15002,22.9
2004,1 000 eur,,"halle (saale), stadt",code15002,24.0
2005,1 000 eur,,"halle (saale), stadt",code15002,23.4
2006,1 000 eur,,"halle (saale), stadt",code15002,23.6
2007,1 000 eur,,"halle (saale), stadt",code15002,23.7
2008,1 000 eur,,"halle (saale), stadt",code15002,24.2
2009,1 000 eur,,"halle (saale), stadt",code15002,24.9
2010,1 000 eur,,"halle (saale), stadt",code15002,25.4
2011,1 000 eur,,"halle (saale), stadt",code15002,26.0
2012,1 000 eur,,"halle (saale), stadt",code15002,26.7
2013,1 000 eur,,"halle (saale), stadt",code15002,26.9
2014,1 000 eur,,"halle (saale), stadt",code15002,27.3
2015,1 000 eur,,"halle (saale), stadt",code15002,28.6
2016,1 000 eur,,"halle (saale), stadt",code15002,28.9
2017,1 000 eur,,"halle (saale), stadt",code15002,29.4
2000,1 000 eur,,"magdeburg, stadt",code15003,23.6
2001,1 000 eur,,"magdeburg, stadt",code15003,24.6
2002,1 000 eur,,"magdeburg, stadt",code15003,25.6
2003,1 000 eur,,"magdeburg, stadt",code15003,25.9
2004,1 000 eur,,"magdeburg, stadt",code15003,26.3
2005,1 000 eur,,"magdeburg, stadt",code15003,25.9
2006,1 000 eur,,"magdeburg, stadt",code15003,27.1
2007,1 000 eur,,"magdeburg, stadt",code15003,28.1
2008,1 000 eur,,"magdeburg, stadt",code15003,28.9
2009,1 000 eur,,"magdeburg, stadt",code15003,29.3
2010,1 000 eur,,"magdeburg, stadt",code15003,30.0
2011,1 000 eur,,"magdeburg, stadt",code15003,30.2
2012,1 000 eur,,"magdeburg, stadt",code15003,30.9
2013,1 000 eur,,"magdeburg, stadt",code15003,31.0
2014,1 000 eur,,"magdeburg, stadt",code15003,32.4
2015,1 000 eur,,"magdeburg, stadt",code15003,32.7
2016,1 000 eur,,"magdeburg, stadt",code15003,33.2
2017,1 000 eur,,"magdeburg, stadt",code15003,34.0
2000,1 000 eur,,altmarkkreis salzwedel,code15081,13.8
2001,1 000 eur,,altmarkkreis salzwedel,code15081,14.3
2002,1 000 eur,,altmarkkreis salzwedel,code15081,15.1
2003,1 000 eur,,altmarkkreis salzwedel,code15081,16.2
2004,1 000 eur,,altmarkkreis salzwedel,code15081,16.6
2005,1 000 eur,,altmarkkreis salzwedel,code15081,16.8
2006,1 000 eur,,altmarkkreis salzwedel,code15081,17.7
2007,1 000 eur,,altmarkkreis salzwedel,code15081,20.3
2008,1 000 eur,,altmarkkreis salzwedel,code15081,18.2
2009,1 000 eur,,altmarkkreis salzwedel,code15081,18.1
2010,1 000 eur,,altmarkkreis salzwedel,code15081,18.9
2011,1 000 eur,,altmarkkreis salzwedel,code15081,20.3
2012,1 000 eur,,altmarkkreis salzwedel,code15081,21.9
2013,1 000 eur,,altmarkkreis salzwedel,code15081,22.4
2014,1 000 eur,,altmarkkreis salzwedel,code15081,23.0
2015,1 000 eur,,altmarkkreis salzwedel,code15081,22.9
2016,1 000 eur,,altmarkkreis salzwedel,code15081,23.3
2017,1 000 eur,,altmarkkreis salzwedel,code15081,23.7
2000,1 000 eur,,anhalt-bitterfeld,code15082,15.0
2001,1 000 eur,,anhalt-bitterfeld,code15082,15.5
2002,1 000 eur,,anhalt-bitterfeld,code15082,16.4
2003,1 000 eur,,anhalt-bitterfeld,code15082,17.4
2004,1 000 eur,,anhalt-bitterfeld,code15082,17.2
2005,1 000 eur,,anhalt-bitterfeld,code15082,18.4
2006,1 000 eur,,anhalt-bitterfeld,code15082,19.9
2007,1 000 eur,,anhalt-bitterfeld,code15082,22.0
2008,1 000 eur,,anhalt-bitterfeld,code15082,23.8
2009,1 000 eur,,anhalt-bitterfeld,code15082,20.3
2010,1 000 eur,,anhalt-bitterfeld,code15082,23.5
2011,1 000 eur,,anhalt-bitterfeld,code15082,20.2
2012,1 000 eur,,anhalt-bitterfeld,code15082,23.1
2013,1 000 eur,,anhalt-bitterfeld,code15082,25.5
2014,1 000 eur,,anhalt-bitterfeld,code15082,25.5
2015,1 000 eur,,anhalt-bitterfeld,code15082,26.4
2016,1 000 eur,,anhalt-bitterfeld,code15082,27.5
2017,1 000 eur,,anhalt-bitterfeld,code15082,28.4
2000,1 000 eur,,börde,code15083,15.1
2001,1 000 eur,,börde,code15083,16.0
2002,1 000 eur,,börde,code15083,17.1
2003,1 000 eur,,börde,code15083,17.1
2004,1 000 eur,,börde,code15083,17.4
2005,1 000 eur,,börde,code15083,18.3
2006,1 000 eur,,börde,code15083,19.2
2007,1 000 eur,,börde,code15083,21.2
2008,1 000 eur,,börde,code15083,23.5
2009,1 000 eur,,börde,code15083,20.9
2010,1 000 eur,,börde,code15083,22.5
2011,1 000 eur,,börde,code15083,23.7
2012,1 000 eur,,börde,code15083,25.4
2013,1 000 eur,,börde,code15083,26.2
2014,1 000 eur,,börde,code15083,26.8
2015,1 000 eur,,börde,code15083,26.9
2016,1 000 eur,,börde,code15083,28.2
2017,1 000 eur,,börde,code15083,29.0
2000,1 000 eur,,burgenlandkreis,code15084,14.3
2001,1 000 eur,,burgenlandkreis,code15084,14.4
2002,1 000 eur,,burgenlandkreis,code15084,15.6
2003,1 000 eur,,burgenlandkreis,code15084,15.5
2004,1 000 eur,,burgenlandkreis,code15084,15.9
2005,1 000 eur,,burgenlandkreis,code15084,15.3
2006,1 000 eur,,burgenlandkreis,code15084,16.9
2007,1 000 eur,,burgenlandkreis,code15084,18.4
2008,1 000 eur,,burgenlandkreis,code15084,18.5
2009,1 000 eur,,burgenlandkreis,code15084,17.8
2010,1 000 eur,,burgenlandkreis,code15084,19.3
2011,1 000 eur,,burgenlandkreis,code15084,20.0
2012,1 000 eur,,burgenlandkreis,code15084,21.5
2013,1 000 eur,,burgenlandkreis,code15084,21.8
2014,1 000 eur,,burgenlandkreis,code15084,22.5
2015,1 000 eur,,burgenlandkreis,code15084,23.2
2016,1 000 eur,,burgenlandkreis,code15084,24.2
2017,1 000 eur,,burgenlandkreis,code15084,24.8
2000,1 000 eur,,harz,code15085,15.4
2001,1 000 eur,,harz,code15085,15.8
2002,1 000 eur,,harz,code15085,15.9
2003,1 000 eur,,harz,code15085,15.8
2004,1 000 eur,,harz,code15085,16.7
2005,1 000 eur,,harz,code15085,17.4
2006,1 000 eur,,harz,code15085,18.4
2007,1 000 eur,,harz,code15085,19.7
2008,1 000 eur,,harz,code15085,19.1
2009,1 000 eur,,harz,code15085,17.9
2010,1 000 eur,,harz,code15085,18.6
2011,1 000 eur,,harz,code15085,19.8
2012,1 000 eur,,harz,code15085,20.2
2013,1 000 eur,,harz,code15085,20.9
2014,1 000 eur,,harz,code15085,21.5
2015,1 000 eur,,harz,code15085,22.3
2016,1 000 eur,,harz,code15085,22.8
2017,1 000 eur,,harz,code15085,23.6
2000,1 000 eur,,jerichower land,code15086,15.4
2001,1 000 eur,,jerichower land,code15086,15.7
2002,1 000 eur,,jerichower land,code15086,17.3
2003,1 000 eur,,jerichower land,code15086,17.2
2004,1 000 eur,,jerichower land,code15086,18.0
2005,1 000 eur,,jerichower land,code15086,18.8
2006,1 000 eur,,jerichower land,code15086,18.7
2007,1 000 eur,,jerichower land,code15086,20.0
2008,1 000 eur,,jerichower land,code15086,20.8
2009,1 000 eur,,jerichower land,code15086,19.5
2010,1 000 eur,,jerichower land,code15086,20.2
2011,1 000 eur,,jerichower land,code15086,21.5
2012,1 000 eur,,jerichower land,code15086,22.6
2013,1 000 eur,,jerichower land,code15086,23.0
2014,1 000 eur,,jerichower land,code15086,24.2
2015,1 000 eur,,jerichower land,code15086,23.9
2016,1 000 eur,,jerichower land,code15086,24.3
2017,1 000 eur,,jerichower land,code15086,25.4
2000,1 000 eur,,mansfeld-südharz,code15087,12.5
2001,1 000 eur,,mansfeld-südharz,code15087,12.7
2002,1 000 eur,,mansfeld-südharz,code15087,13.2
2003,1 000 eur,,mansfeld-südharz,code15087,12.6
2004,1 000 eur,,mansfeld-südharz,code15087,13.1
2005,1 000 eur,,mansfeld-südharz,code15087,13.3
2006,1 000 eur,,mansfeld-südharz,code15087,14.2
2007,1 000 eur,,mansfeld-südharz,code15087,14.6
2008,1 000 eur,,mansfeld-südharz,code15087,15.2
2009,1 000 eur,,mansfeld-südharz,code15087,15.2
2010,1 000 eur,,mansfeld-südharz,code15087,16.9
2011,1 000 eur,,mansfeld-südharz,code15087,17.4
2012,1 000 eur,,mansfeld-südharz,code15087,17.9
2013,1 000 eur,,mansfeld-südharz,code15087,18.4
2014,1 000 eur,,mansfeld-südharz,code15087,18.9
2015,1 000 eur,,mansfeld-südharz,code15087,19.2
2016,1 000 eur,,mansfeld-südharz,code15087,19.7
2017,1 000 eur,,mansfeld-südharz,code15087,21.1
2000,1 000 eur,,saalekreis,code15088,19.3
2001,1 000 eur,,saalekreis,code15088,19.6
2002,1 000 eur,,saalekreis,code15088,19.9
2003,1 000 eur,,saalekreis,code15088,21.1
2004,1 000 eur,,saalekreis,code15088,22.0
2005,1 000 eur,,saalekreis,code15088,22.8
2006,1 000 eur,,saalekreis,code15088,24.7
2007,1 000 eur,,saalekreis,code15088,25.4
2008,1 000 eur,,saalekreis,code15088,25.4
2009,1 000 eur,,saalekreis,code15088,24.2
2010,1 000 eur,,saalekreis,code15088,27.7
2011,1 000 eur,,saalekreis,code15088,28.3
2012,1 000 eur,,saalekreis,code15088,28.8
2013,1 000 eur,,saalekreis,code15088,29.0
2014,1 000 eur,,saalekreis,code15088,29.4
2015,1 000 eur,,saalekreis,code15088,31.0
2016,1 000 eur,,saalekreis,code15088,32.4
2017,1 000 eur,,saalekreis,code15088,34.2
2000,1 000 eur,,salzlandkreis,code15089,12.9
2001,1 000 eur,,salzlandkreis,code15089,13.4
2002,1 000 eur,,salzlandkreis,code15089,13.8
2003,1 000 eur,,salzlandkreis,code15089,15.1
2004,1 000 eur,,salzlandkreis,code15089,15.8
2005,1 000 eur,,salzlandkreis,code15089,15.3
2006,1 000 eur,,salzlandkreis,code15089,16.6
2007,1 000 eur,,salzlandkreis,code15089,18.2
2008,1 000 eur,,salzlandkreis,code15089,18.4
2009,1 000 eur,,salzlandkreis,code15089,18.1
2010,1 000 eur,,salzlandkreis,code15089,19.3
2011,1 000 eur,,salzlandkreis,code15089,20.1
2012,1 000 eur,,salzlandkreis,code15089,21.7
2013,1 000 eur,,salzlandkreis,code15089,22.7
2014,1 000 eur,,salzlandkreis,code15089,22.8
2015,1 000 eur,,salzlandkreis,code15089,23.6
2016,1 000 eur,,salzlandkreis,code15089,24.5
2017,1 000 eur,,salzlandkreis,code15089,25.7
2000,1 000 eur,,stendal,code15090,13.9
2001,1 000 eur,,stendal,code15090,14.2
2002,1 000 eur,,stendal,code15090,14.7
2003,1 000 eur,,stendal,code15090,14.7
2004,1 000 eur,,stendal,code15090,15.3
2005,1 000 eur,,stendal,code15090,15.4
2006,1 000 eur,,stendal,code15090,16.3
2007,1 000 eur,,stendal,code15090,17.4
2008,1 000 eur,,stendal,code15090,18.0
2009,1 000 eur,,stendal,code15090,17.9
2010,1 000 eur,,stendal,code15090,18.9
2011,1 000 eur,,stendal,code15090,19.6
2012,1 000 eur,,stendal,code15090,20.8
2013,1 000 eur,,stendal,code15090,20.9
